count;len
366;4656
352;4657
367;4658
357;4659
404;4660
377;4661
352;4662
350;4663
333;4664
401;4665
354;4666
321;4667
336;4668
368;4669
419;4670
348;4671
370;4672
338;4673
364;4674
374;4675
397;4676
396;4677
363;4678
383;4679
375;4680
360;4681
363;4682
381;4683
325;4684
384;4685
365;4686
347;4687
393;4688
373;4689
357;4690
404;4691
370;4692
355;4693
350;4694
403;4695
409;4696
436;4697
395;4698
383;4699
354;4700
364;4701
357;4702
337;4703
340;4704
442;4705
400;4706
365;4707
368;4708
374;4709
363;4710
375;4711
344;4712
448;4713
364;4714
408;4715
371;4716
378;4717
416;4718
344;4719
391;4720
334;4721
352;4722
403;4723
335;4724
387;4725
362;4726
409;4727
359;4728
353;4729
356;4730
362;4731
367;4732
329;4733
367;4734
330;4735
322;4736
333;4737
346;4738
356;4739
342;4740
352;4741
364;4742
336;4743
392;4744
379;4745
358;4746
347;4747
379;4748
366;4749
349;4750
385;4751
377;4752
412;4753
323;4754
367;4755
323;4756
389;4757
356;4758
368;4759
327;4760
398;4761
340;4762
390;4763
347;4764
362;4765
365;4766
349;4767
347;4768
310;4769
375;4770
336;4771
359;4772
362;4773
390;4774
327;4775
361;4776
363;4777
349;4778
332;4779
377;4780
362;4781
353;4782
340;4783
346;4784
354;4785
327;4786
327;4787
369;4788
355;4789
373;4790
382;4791
335;4792
358;4793
372;4794
337;4795
361;4796
361;4797
357;4798
372;4799
349;4800
325;4801
338;4802
345;4803
342;4804
355;4805
361;4806
310;4807
308;4808
300;4809
327;4810
359;4811
359;4812
373;4813
326;4814
379;4815
361;4816
341;4817
314;4818
390;4819
358;4820
353;4821
331;4822
315;4823
393;4824
299;4825
303;4826
300;4827
330;4828
342;4829
298;4830
340;4831
318;4832
320;4833
345;4834
341;4835
348;4836
295;4837
358;4838
349;4839
342;4840
345;4841
371;4842
372;4843
376;4844
315;4845
383;4846
366;4847
398;4848
361;4849
336;4850
337;4851
353;4852
345;4853
324;4854
351;4855
342;4856
370;4857
371;4858
403;4859
353;4860
370;4861
367;4862
390;4863
336;4864
401;4865
337;4866
349;4867
306;4868
342;4869
334;4870
348;4871
371;4872
353;4873
327;4874
333;4875
320;4876
319;4877
345;4878
356;4879
326;4880
368;4881
359;4882
375;4883
340;4884
343;4885
356;4886
330;4887
327;4888
356;4889
309;4890
343;4891
372;4892
323;4893
345;4894
315;4895
328;4896
319;4897
322;4898
349;4899
498;4900
358;4901
326;4902
347;4903
356;4904
379;4905
312;4906
323;4907
277;4908
342;4909
352;4910
349;4911
364;4912
372;4913
340;4914
358;4915
333;4916
341;4917
341;4918
322;4919
340;4920
375;4921
394;4922
362;4923
357;4924
330;4925
341;4926
360;4927
330;4928
329;4929
337;4930
311;4931
302;4932
358;4933
326;4934
327;4935
303;4936
294;4937
326;4938
335;4939
346;4940
328;4941
368;4942
304;4943
299;4944
312;4945
346;4946
347;4947
306;4948
328;4949
330;4950
330;4951
353;4952
333;4953
374;4954
351;4955
365;4956
334;4957
314;4958
354;4959
338;4960
333;4961
313;4962
308;4963
345;4964
365;4965
361;4966
295;4967
357;4968
308;4969
362;4970
307;4971
335;4972
335;4973
283;4974
309;4975
292;4976
329;4977
337;4978
297;4979
300;4980
310;4981
261;4982
317;4983
329;4984
338;4985
304;4986
302;4987
312;4988
321;4989
336;4990
327;4991
319;4992
328;4993
334;4994
338;4995
296;4996
335;4997
346;4998
317;4999
356;5000
280;5001
360;5002
325;5003
359;5004
326;5005
343;5006
330;5007
339;5008
304;5009
309;5010
321;5011
340;5012
309;5013
298;5014
337;5015
283;5016
302;5017
297;5018
341;5019
341;5020
281;5021
312;5022
322;5023
300;5024
304;5025
301;5026
319;5027
282;5028
304;5029
312;5030
312;5031
281;5032
290;5033
308;5034
314;5035
337;5036
285;5037
317;5038
293;5039
339;5040
337;5041
398;5042
335;5043
365;5044
317;5045
279;5046
283;5047
314;5048
315;5049
284;5050
309;5051
306;5052
307;5053
273;5054
290;5055
259;5056
295;5057
300;5058
305;5059
300;5060
297;5061
286;5062
297;5063
308;5064
311;5065
305;5066
308;5067
325;5068
351;5069
355;5070
321;5071
326;5072
285;5073
301;5074
273;5075
291;5076
259;5077
253;5078
308;5079
296;5080
299;5081
267;5082
283;5083
273;5084
288;5085
309;5086
303;5087
317;5088
290;5089
291;5090
297;5091
278;5092
307;5093
303;5094
315;5095
337;5096
308;5097
305;5098
318;5099
296;5100
300;5101
278;5102
274;5103
300;5104
291;5105
288;5106
307;5107
269;5108
261;5109
271;5110
292;5111
307;5112
302;5113
275;5114
289;5115
326;5116
283;5117
304;5118
303;5119
307;5120
272;5121
286;5122
314;5123
303;5124
302;5125
323;5126
281;5127
248;5128
257;5129
272;5130
306;5131
278;5132
275;5133
273;5134
265;5135
269;5136
256;5137
293;5138
282;5139
278;5140
295;5141
312;5142
263;5143
285;5144
269;5145
291;5146
279;5147
269;5148
294;5149
263;5150
311;5151
325;5152
292;5153
281;5154
288;5155
312;5156
285;5157
305;5158
300;5159
315;5160
294;5161
258;5162
349;5163
268;5164
282;5165
295;5166
258;5167
287;5168
283;5169
269;5170
283;5171
277;5172
270;5173
234;5174
275;5175
285;5176
271;5177
290;5178
284;5179
290;5180
284;5181
283;5182
293;5183
287;5184
292;5185
251;5186
273;5187
284;5188
294;5189
263;5190
286;5191
288;5192
268;5193
290;5194
269;5195
278;5196
293;5197
268;5198
302;5199
291;5200
265;5201
287;5202
264;5203
291;5204
292;5205
313;5206
270;5207
275;5208
320;5209
271;5210
296;5211
245;5212
260;5213
270;5214
288;5215
301;5216
262;5217
284;5218
309;5219
284;5220
286;5221
274;5222
268;5223
282;5224
264;5225
260;5226
233;5227
293;5228
289;5229
278;5230
281;5231
280;5232
311;5233
280;5234
285;5235
284;5236
252;5237
303;5238
276;5239
279;5240
295;5241
265;5242
272;5243
275;5244
300;5245
287;5246
274;5247
248;5248
276;5249
261;5250
283;5251
284;5252
287;5253
259;5254
286;5255
300;5256
284;5257
284;5258
276;5259
297;5260
254;5261
257;5262
270;5263
287;5264
260;5265
268;5266
241;5267
254;5268
257;5269
249;5270
305;5271
251;5272
262;5273
240;5274
269;5275
269;5276
265;5277
252;5278
295;5279
258;5280
291;5281
246;5282
288;5283
263;5284
268;5285
293;5286
273;5287
240;5288
276;5289
263;5290
265;5291
287;5292
267;5293
263;5294
301;5295
244;5296
265;5297
279;5298
254;5299
275;5300
278;5301
265;5302
270;5303
296;5304
278;5305
291;5306
293;5307
277;5308
258;5309
287;5310
306;5311
262;5312
254;5313
291;5314
235;5315
298;5316
250;5317
274;5318
286;5319
276;5320
282;5321
268;5322
298;5323
264;5324
282;5325
267;5326
267;5327
267;5328
294;5329
222;5330
277;5331
295;5332
276;5333
269;5334
246;5335
231;5336
251;5337
216;5338
241;5339
202;5340
253;5341
240;5342
248;5343
251;5344
264;5345
273;5346
270;5347
217;5348
259;5349
246;5350
253;5351
258;5352
247;5353
281;5354
263;5355
257;5356
273;5357
282;5358
268;5359
251;5360
238;5361
231;5362
249;5363
271;5364
287;5365
238;5366
264;5367
272;5368
255;5369
239;5370
288;5371
250;5372
257;5373
290;5374
263;5375
294;5376
259;5377
287;5378
242;5379
264;5380
270;5381
266;5382
254;5383
262;5384
286;5385
235;5386
223;5387
258;5388
286;5389
265;5390
285;5391
254;5392
292;5393
241;5394
221;5395
264;5396
258;5397
244;5398
236;5399
282;5400
254;5401
242;5402
264;5403
267;5404
251;5405
275;5406
268;5407
257;5408
252;5409
268;5410
287;5411
288;5412
261;5413
263;5414
236;5415
262;5416
251;5417
251;5418
283;5419
207;5420
244;5421
295;5422
257;5423
268;5424
291;5425
256;5426
284;5427
269;5428
254;5429
240;5430
258;5431
263;5432
247;5433
269;5434
274;5435
267;5436
255;5437
217;5438
220;5439
257;5440
272;5441
253;5442
277;5443
246;5444
230;5445
244;5446
258;5447
261;5448
253;5449
257;5450
270;5451
240;5452
239;5453
274;5454
247;5455
242;5456
261;5457
258;5458
234;5459
249;5460
271;5461
225;5462
253;5463
261;5464
239;5465
237;5466
246;5467
242;5468
223;5469
245;5470
256;5471
235;5472
256;5473
250;5474
271;5475
227;5476
272;5477
242;5478
282;5479
221;5480
220;5481
233;5482
242;5483
253;5484
255;5485
259;5486
223;5487
244;5488
262;5489
244;5490
273;5491
266;5492
304;5493
299;5494
356;5495
264;5496
262;5497
262;5498
223;5499
246;5500
268;5501
252;5502
266;5503
255;5504
282;5505
241;5506
299;5507
263;5508
240;5509
277;5510
252;5511
246;5512
240;5513
228;5514
256;5515
213;5516
244;5517
258;5518
247;5519
226;5520
238;5521
242;5522
261;5523
221;5524
292;5525
265;5526
251;5527
247;5528
257;5529
269;5530
284;5531
262;5532
264;5533
240;5534
227;5535
254;5536
262;5537
266;5538
226;5539
295;5540
268;5541
226;5542
253;5543
288;5544
263;5545
275;5546
251;5547
263;5548
259;5549
246;5550
282;5551
220;5552
245;5553
236;5554
290;5555
249;5556
241;5557
236;5558
253;5559
262;5560
255;5561
246;5562
210;5563
263;5564
251;5565
239;5566
251;5567
237;5568
216;5569
228;5570
241;5571
248;5572
244;5573
273;5574
252;5575
268;5576
245;5577
267;5578
232;5579
257;5580
243;5581
257;5582
219;5583
242;5584
221;5585
241;5586
245;5587
239;5588
236;5589
259;5590
224;5591
251;5592
285;5593
232;5594
266;5595
255;5596
258;5597
231;5598
236;5599
202;5600
222;5601
246;5602
246;5603
234;5604
179;5605
214;5606
263;5607
242;5608
206;5609
220;5610
244;5611
223;5612
290;5613
216;5614
228;5615
254;5616
269;5617
232;5618
267;5619
242;5620
240;5621
242;5622
245;5623
253;5624
212;5625
233;5626
235;5627
243;5628
222;5629
234;5630
256;5631
233;5632
227;5633
230;5634
217;5635
239;5636
220;5637
215;5638
276;5639
235;5640
240;5641
246;5642
243;5643
236;5644
252;5645
237;5646
238;5647
298;5648
267;5649
268;5650
304;5651
223;5652
282;5653
242;5654
235;5655
211;5656
277;5657
243;5658
220;5659
239;5660
231;5661
222;5662
246;5663
223;5664
234;5665
240;5666
264;5667
232;5668
216;5669
216;5670
236;5671
205;5672
247;5673
215;5674
250;5675
230;5676
247;5677
239;5678
245;5679
225;5680
229;5681
222;5682
246;5683
273;5684
218;5685
209;5686
248;5687
211;5688
256;5689
262;5690
257;5691
243;5692
216;5693
226;5694
207;5695
234;5696
223;5697
252;5698
228;5699
262;5700
237;5701
239;5702
231;5703
199;5704
246;5705
213;5706
217;5707
262;5708
200;5709
237;5710
234;5711
188;5712
230;5713
213;5714
234;5715
229;5716
228;5717
221;5718
242;5719
267;5720
233;5721
231;5722
243;5723
242;5724
223;5725
223;5726
249;5727
200;5728
216;5729
217;5730
237;5731
235;5732
216;5733
214;5734
223;5735
220;5736
227;5737
205;5738
212;5739
216;5740
206;5741
213;5742
205;5743
229;5744
242;5745
227;5746
212;5747
203;5748
211;5749
255;5750
217;5751
224;5752
255;5753
204;5754
237;5755
218;5756
227;5757
252;5758
206;5759
220;5760
193;5761
207;5762
222;5763
217;5764
252;5765
217;5766
207;5767
236;5768
190;5769
191;5770
193;5771
221;5772
210;5773
190;5774
226;5775
216;5776
226;5777
222;5778
228;5779
215;5780
217;5781
208;5782
225;5783
233;5784
196;5785
198;5786
234;5787
225;5788
189;5789
268;5790
233;5791
212;5792
234;5793
215;5794
234;5795
228;5796
210;5797
223;5798
211;5799
237;5800
209;5801
217;5802
211;5803
245;5804
200;5805
230;5806
241;5807
220;5808
224;5809
235;5810
235;5811
239;5812
209;5813
224;5814
197;5815
235;5816
197;5817
228;5818
251;5819
215;5820
223;5821
202;5822
221;5823
230;5824
208;5825
210;5826
206;5827
213;5828
170;5829
215;5830
195;5831
216;5832
196;5833
201;5834
191;5835
178;5836
216;5837
202;5838
218;5839
211;5840
214;5841
206;5842
205;5843
189;5844
191;5845
254;5846
185;5847
212;5848
228;5849
242;5850
188;5851
196;5852
185;5853
179;5854
240;5855
203;5856
214;5857
228;5858
201;5859
211;5860
224;5861
226;5862
214;5863
217;5864
207;5865
200;5866
213;5867
225;5868
244;5869
226;5870
224;5871
235;5872
221;5873
204;5874
218;5875
192;5876
219;5877
229;5878
209;5879
235;5880
203;5881
194;5882
220;5883
190;5884
217;5885
187;5886
199;5887
227;5888
257;5889
220;5890
244;5891
203;5892
210;5893
210;5894
258;5895
189;5896
205;5897
228;5898
215;5899
217;5900
218;5901
219;5902
172;5903
190;5904
211;5905
234;5906
185;5907
214;5908
202;5909
222;5910
229;5911
193;5912
173;5913
179;5914
212;5915
191;5916
206;5917
206;5918
214;5919
199;5920
192;5921
199;5922
201;5923
195;5924
193;5925
195;5926
196;5927
202;5928
184;5929
226;5930
207;5931
234;5932
214;5933
202;5934
188;5935
202;5936
210;5937
212;5938
207;5939
211;5940
200;5941
174;5942
212;5943
194;5944
210;5945
199;5946
197;5947
200;5948
214;5949
198;5950
177;5951
203;5952
171;5953
177;5954
223;5955
197;5956
200;5957
203;5958
199;5959
214;5960
180;5961
211;5962
207;5963
200;5964
220;5965
182;5966
177;5967
176;5968
211;5969
179;5970
178;5971
195;5972
223;5973
214;5974
236;5975
186;5976
201;5977
236;5978
191;5979
208;5980
181;5981
205;5982
195;5983
212;5984
228;5985
203;5986
228;5987
204;5988
183;5989
186;5990
212;5991
180;5992
188;5993
204;5994
217;5995
209;5996
193;5997
208;5998
183;5999
205;6000
202;6001
223;6002
201;6003
192;6004
210;6005
198;6006
250;6007
205;6008
212;6009
235;6010
298;6011
271;6012
228;6013
249;6014
236;6015
215;6016
214;6017
208;6018
230;6019
185;6020
211;6021
163;6022
223;6023
203;6024
230;6025
206;6026
238;6027
185;6028
231;6029
198;6030
214;6031
205;6032
219;6033
192;6034
221;6035
194;6036
209;6037
215;6038
231;6039
179;6040
249;6041
191;6042
204;6043
176;6044
189;6045
192;6046
212;6047
198;6048
192;6049
241;6050
196;6051
191;6052
209;6053
181;6054
193;6055
207;6056
196;6057
227;6058
166;6059
182;6060
199;6061
206;6062
200;6063
177;6064
219;6065
206;6066
232;6067
172;6068
185;6069
195;6070
183;6071
169;6072
203;6073
189;6074
204;6075
186;6076
198;6077
179;6078
219;6079
219;6080
221;6081
216;6082
246;6083
220;6084
179;6085
202;6086
206;6087
225;6088
161;6089
192;6090
171;6091
220;6092
208;6093
202;6094
221;6095
210;6096
175;6097
179;6098
194;6099
200;6100
168;6101
187;6102
201;6103
189;6104
181;6105
162;6106
175;6107
152;6108
206;6109
185;6110
205;6111
174;6112
188;6113
157;6114
169;6115
188;6116
217;6117
184;6118
194;6119
203;6120
201;6121
186;6122
184;6123
191;6124
208;6125
176;6126
180;6127
197;6128
196;6129
214;6130
206;6131
218;6132
210;6133
188;6134
215;6135
191;6136
167;6137
199;6138
229;6139
187;6140
220;6141
180;6142
218;6143
218;6144
188;6145
184;6146
186;6147
205;6148
194;6149
185;6150
200;6151
176;6152
194;6153
189;6154
196;6155
235;6156
174;6157
179;6158
161;6159
199;6160
187;6161
160;6162
165;6163
203;6164
182;6165
167;6166
197;6167
172;6168
214;6169
157;6170
166;6171
178;6172
194;6173
187;6174
200;6175
183;6176
199;6177
201;6178
206;6179
218;6180
195;6181
151;6182
171;6183
184;6184
146;6185
179;6186
149;6187
193;6188
177;6189
186;6190
155;6191
216;6192
168;6193
242;6194
175;6195
196;6196
202;6197
195;6198
190;6199
189;6200
198;6201
189;6202
187;6203
165;6204
182;6205
190;6206
202;6207
174;6208
193;6209
161;6210
168;6211
199;6212
172;6213
164;6214
192;6215
175;6216
183;6217
206;6218
206;6219
202;6220
193;6221
204;6222
188;6223
198;6224
182;6225
171;6226
169;6227
186;6228
182;6229
189;6230
177;6231
176;6232
189;6233
228;6234
161;6235
188;6236
173;6237
178;6238
148;6239
171;6240
254;6241
154;6242
200;6243
200;6244
202;6245
167;6246
222;6247
161;6248
163;6249
171;6250
182;6251
180;6252
192;6253
161;6254
192;6255
179;6256
161;6257
181;6258
195;6259
168;6260
178;6261
178;6262
194;6263
153;6264
201;6265
216;6266
177;6267
195;6268
164;6269
193;6270
179;6271
158;6272
148;6273
191;6274
225;6275
177;6276
181;6277
179;6278
172;6279
169;6280
161;6281
174;6282
203;6283
176;6284
154;6285
145;6286
185;6287
186;6288
186;6289
210;6290
195;6291
224;6292
192;6293
171;6294
191;6295
181;6296
181;6297
184;6298
196;6299
188;6300
177;6301
148;6302
161;6303
164;6304
161;6305
195;6306
182;6307
185;6308
186;6309
182;6310
154;6311
191;6312
185;6313
196;6314
172;6315
177;6316
170;6317
160;6318
153;6319
177;6320
177;6321
164;6322
197;6323
168;6324
207;6325
167;6326
187;6327
230;6328
174;6329
179;6330
170;6331
197;6332
179;6333
165;6334
192;6335
196;6336
175;6337
195;6338
184;6339
180;6340
184;6341
182;6342
143;6343
178;6344
163;6345
158;6346
183;6347
174;6348
167;6349
163;6350
171;6351
154;6352
194;6353
192;6354
177;6355
172;6356
173;6357
184;6358
194;6359
163;6360
145;6361
158;6362
176;6363
149;6364
185;6365
166;6366
196;6367
177;6368
151;6369
180;6370
157;6371
166;6372
164;6373
174;6374
162;6375
178;6376
180;6377
217;6378
219;6379
197;6380
206;6381
213;6382
201;6383
195;6384
168;6385
180;6386
199;6387
178;6388
218;6389
208;6390
175;6391
169;6392
164;6393
171;6394
204;6395
175;6396
202;6397
173;6398
178;6399
177;6400
162;6401
210;6402
152;6403
162;6404
179;6405
176;6406
190;6407
165;6408
197;6409
161;6410
187;6411
151;6412
140;6413
137;6414
176;6415
187;6416
131;6417
196;6418
135;6419
167;6420
147;6421
172;6422
176;6423
202;6424
152;6425
176;6426
194;6427
164;6428
134;6429
169;6430
170;6431
172;6432
150;6433
168;6434
147;6435
176;6436
179;6437
157;6438
159;6439
169;6440
165;6441
186;6442
183;6443
160;6444
150;6445
182;6446
147;6447
158;6448
165;6449
169;6450
151;6451
179;6452
162;6453
162;6454
174;6455
186;6456
168;6457
201;6458
168;6459
183;6460
168;6461
170;6462
191;6463
157;6464
163;6465
151;6466
169;6467
144;6468
150;6469
157;6470
158;6471
158;6472
306;6473
138;6474
193;6475
185;6476
174;6477
131;6478
182;6479
139;6480
157;6481
174;6482
161;6483
150;6484
149;6485
442;6486
177;6487
167;6488
170;6489
191;6490
175;6491
184;6492
181;6493
174;6494
162;6495
173;6496
1890;6497
187;6498
167;6499
174;6500
184;6501
197;6502
171;6503
192;6504
174;6505
149;6506
156;6507
185;6508
195;6509
180;6510
158;6511
143;6512
145;6513
196;6514
184;6515
170;6516
158;6517
183;6518
7971;6519
229;6520
175;6521
183;6522
226;6523
187;6524
187;6525
170;6526
156;6527
162;6528
236;6529
188;6530
165;6531
141;6532
142;6533
154;6534
154;6535
233;6536
158;6537
151;6538
145;6539
148;6540
150;6541
134;6542
167;6543
163;6544
160;6545
132;6546
132;6547
178;6548
165;6549
175;6550
140;6551
155;6552
147;6553
142;6554
178;6555
210;6556
147;6557
167;6558
134;6559
224;6560
149;6561
167;6562
183;6563
181;6564
191;6565
166;6566
157;6567
171;6568
149;6569
161;6570
160;6571
149;6572
138;6573
171;6574
176;6575
177;6576
195;6577
186;6578
207;6579
149;6580
147;6581
155;6582
153;6583
139;6584
165;6585
147;6586
159;6587
165;6588
167;6589
148;6590
166;6591
151;6592
180;6593
167;6594
148;6595
180;6596
150;6597
175;6598
152;6599
161;6600
169;6601
155;6602
133;6603
167;6604
163;6605
152;6606
162;6607
174;6608
151;6609
171;6610
200;6611
155;6612
188;6613
157;6614
163;6615
144;6616
140;6617
121;6618
159;6619
152;6620
127;6621
163;6622
157;6623
145;6624
150;6625
124;6626
157;6627
150;6628
157;6629
145;6630
146;6631
152;6632
158;6633
179;6634
137;6635
171;6636
174;6637
153;6638
192;6639
138;6640
174;6641
147;6642
183;6643
162;6644
190;6645
156;6646
196;6647
168;6648
167;6649
166;6650
202;6651
157;6652
193;6653
160;6654
181;6655
161;6656
134;6657
144;6658
146;6659
168;6660
130;6661
154;6662
118;6663
167;6664
158;6665
151;6666
144;6667
169;6668
136;6669
185;6670
153;6671
126;6672
149;6673
168;6674
153;6675
140;6676
140;6677
150;6678
144;6679
157;6680
141;6681
156;6682
162;6683
148;6684
177;6685
133;6686
176;6687
154;6688
172;6689
173;6690
178;6691
185;6692
171;6693
176;6694
152;6695
161;6696
164;6697
162;6698
151;6699
144;6700
178;6701
153;6702
148;6703
131;6704
148;6705
153;6706
131;6707
136;6708
130;6709
158;6710
121;6711
184;6712
128;6713
145;6714
136;6715
132;6716
136;6717
128;6718
132;6719
146;6720
142;6721
147;6722
157;6723
142;6724
163;6725
157;6726
143;6727
154;6728
155;6729
149;6730
162;6731
160;6732
159;6733
181;6734
153;6735
147;6736
131;6737
131;6738
125;6739
172;6740
133;6741
132;6742
124;6743
128;6744
135;6745
140;6746
200;6747
174;6748
186;6749
149;6750
145;6751
139;6752
177;6753
160;6754
153;6755
206;6756
146;6757
152;6758
165;6759
151;6760
136;6761
151;6762
196;6763
139;6764
159;6765
135;6766
169;6767
128;6768
185;6769
122;6770
172;6771
138;6772
128;6773
143;6774
144;6775
148;6776
134;6777
147;6778
137;6779
152;6780
117;6781
145;6782
121;6783
138;6784
157;6785
139;6786
157;6787
106;6788
144;6789
149;6790
171;6791
154;6792
170;6793
186;6794
114;6795
174;6796
149;6797
152;6798
158;6799
127;6800
134;6801
153;6802
122;6803
144;6804
176;6805
136;6806
134;6807
143;6808
133;6809
139;6810
127;6811
139;6812
130;6813
129;6814
166;6815
149;6816
164;6817
141;6818
151;6819
127;6820
135;6821
147;6822
171;6823
120;6824
180;6825
198;6826
122;6827
160;6828
149;6829
132;6830
152;6831
120;6832
148;6833
167;6834
137;6835
162;6836
157;6837
150;6838
119;6839
172;6840
137;6841
133;6842
139;6843
133;6844
143;6845
107;6846
131;6847
133;6848
141;6849
151;6850
147;6851
116;6852
141;6853
129;6854
143;6855
168;6856
142;6857
113;6858
168;6859
136;6860
145;6861
153;6862
158;6863
144;6864
158;6865
148;6866
121;6867
135;6868
119;6869
141;6870
132;6871
130;6872
119;6873
124;6874
117;6875
157;6876
151;6877
129;6878
164;6879
166;6880
140;6881
159;6882
136;6883
129;6884
123;6885
131;6886
141;6887
142;6888
164;6889
121;6890
148;6891
168;6892
141;6893
135;6894
134;6895
157;6896
135;6897
118;6898
141;6899
128;6900
135;6901
137;6902
148;6903
140;6904
158;6905
144;6906
151;6907
147;6908
134;6909
123;6910
157;6911
130;6912
134;6913
128;6914
128;6915
147;6916
144;6917
162;6918
145;6919
158;6920
132;6921
134;6922
122;6923
140;6924
136;6925
122;6926
112;6927
126;6928
121;6929
142;6930
146;6931
145;6932
144;6933
155;6934
139;6935
160;6936
132;6937
146;6938
124;6939
135;6940
122;6941
147;6942
119;6943
133;6944
129;6945
137;6946
150;6947
152;6948
160;6949
140;6950
140;6951
123;6952
128;6953
154;6954
134;6955
161;6956
143;6957
139;6958
155;6959
139;6960
158;6961
132;6962
131;6963
156;6964
142;6965
126;6966
136;6967
120;6968
123;6969
112;6970
133;6971
142;6972
164;6973
121;6974
132;6975
163;6976
136;6977
129;6978
127;6979
152;6980
122;6981
156;6982
174;6983
130;6984
158;6985
155;6986
146;6987
126;6988
135;6989
174;6990
151;6991
175;6992
156;6993
142;6994
155;6995
145;6996
147;6997
140;6998
161;6999
171;7000
126;7001
142;7002
137;7003
140;7004
112;7005
129;7006
176;7007
133;7008
130;7009
145;7010
123;7011
129;7012
132;7013
120;7014
132;7015
142;7016
163;7017
147;7018
138;7019
169;7020
127;7021
129;7022
153;7023
115;7024
167;7025
130;7026
140;7027
119;7028
136;7029
127;7030
110;7031
121;7032
131;7033
128;7034
165;7035
161;7036
155;7037
150;7038
123;7039
139;7040
111;7041
122;7042
112;7043
143;7044
120;7045
123;7046
113;7047
141;7048
147;7049
148;7050
163;7051
140;7052
152;7053
161;7054
141;7055
126;7056
161;7057
108;7058
149;7059
126;7060
146;7061
128;7062
152;7063
123;7064
165;7065
128;7066
138;7067
153;7068
126;7069
141;7070
111;7071
121;7072
141;7073
120;7074
115;7075
133;7076
131;7077
145;7078
166;7079
139;7080
130;7081
113;7082
161;7083
138;7084
135;7085
112;7086
133;7087
132;7088
134;7089
122;7090
146;7091
130;7092
136;7093
149;7094
126;7095
155;7096
127;7097
148;7098
162;7099
156;7100
147;7101
152;7102
144;7103
123;7104
129;7105
166;7106
122;7107
147;7108
167;7109
153;7110
137;7111
141;7112
137;7113
146;7114
126;7115
134;7116
140;7117
128;7118
158;7119
123;7120
128;7121
125;7122
143;7123
160;7124
134;7125
129;7126
162;7127
124;7128
130;7129
145;7130
145;7131
130;7132
169;7133
175;7134
167;7135
181;7136
146;7137
180;7138
144;7139
144;7140
122;7141
124;7142
128;7143
150;7144
121;7145
121;7146
126;7147
137;7148
117;7149
141;7150
123;7151
115;7152
138;7153
85;7154
122;7155
110;7156
116;7157
141;7158
115;7159
121;7160
140;7161
139;7162
124;7163
126;7164
162;7165
119;7166
153;7167
120;7168
136;7169
123;7170
124;7171
104;7172
131;7173
128;7174
158;7175
120;7176
153;7177
104;7178
143;7179
103;7180
125;7181
133;7182
137;7183
123;7184
122;7185
144;7186
124;7187
127;7188
108;7189
113;7190
143;7191
152;7192
135;7193
144;7194
122;7195
126;7196
122;7197
134;7198
124;7199
120;7200
135;7201
134;7202
132;7203
135;7204
113;7205
159;7206
126;7207
147;7208
110;7209
121;7210
143;7211
145;7212
131;7213
133;7214
176;7215
111;7216
136;7217
118;7218
124;7219
148;7220
120;7221
144;7222
130;7223
118;7224
145;7225
141;7226
129;7227
160;7228
127;7229
118;7230
132;7231
154;7232
113;7233
158;7234
119;7235
126;7236
143;7237
139;7238
130;7239
116;7240
110;7241
130;7242
106;7243
119;7244
130;7245
126;7246
124;7247
133;7248
165;7249
147;7250
140;7251
131;7252
131;7253
129;7254
121;7255
129;7256
141;7257
122;7258
139;7259
133;7260
127;7261
116;7262
134;7263
130;7264
153;7265
124;7266
143;7267
128;7268
99;7269
114;7270
128;7271
131;7272
123;7273
122;7274
120;7275
123;7276
120;7277
145;7278
142;7279
127;7280
105;7281
135;7282
118;7283
129;7284
129;7285
97;7286
120;7287
129;7288
102;7289
120;7290
114;7291
144;7292
114;7293
154;7294
136;7295
128;7296
133;7297
124;7298
122;7299
140;7300
123;7301
168;7302
111;7303
118;7304
143;7305
142;7306
118;7307
121;7308
111;7309
136;7310
108;7311
105;7312
122;7313
119;7314
135;7315
134;7316
102;7317
125;7318
160;7319
150;7320
112;7321
117;7322
130;7323
169;7324
129;7325
145;7326
113;7327
132;7328
142;7329
109;7330
135;7331
111;7332
132;7333
114;7334
153;7335
118;7336
147;7337
142;7338
123;7339
134;7340
138;7341
149;7342
133;7343
117;7344
139;7345
151;7346
121;7347
145;7348
124;7349
117;7350
120;7351
124;7352
115;7353
122;7354
106;7355
135;7356
116;7357
126;7358
121;7359
116;7360
96;7361
113;7362
109;7363
106;7364
139;7365
127;7366
120;7367
118;7368
156;7369
113;7370
119;7371
120;7372
134;7373
139;7374
133;7375
142;7376
121;7377
139;7378
105;7379
147;7380
125;7381
111;7382
120;7383
135;7384
140;7385
130;7386
107;7387
135;7388
106;7389
114;7390
107;7391
124;7392
114;7393
123;7394
109;7395
138;7396
106;7397
138;7398
133;7399
131;7400
93;7401
121;7402
154;7403
100;7404
133;7405
83;7406
123;7407
111;7408
97;7409
108;7410
98;7411
116;7412
123;7413
127;7414
141;7415
121;7416
118;7417
126;7418
119;7419
92;7420
143;7421
103;7422
107;7423
116;7424
122;7425
114;7426
131;7427
122;7428
121;7429
116;7430
153;7431
135;7432
135;7433
109;7434
129;7435
154;7436
126;7437
110;7438
111;7439
113;7440
109;7441
115;7442
104;7443
139;7444
111;7445
128;7446
107;7447
127;7448
211;7449
125;7450
112;7451
98;7452
121;7453
